date_transformed,site_number,TSP,CM,SD,NO2,OZ,PM10,PM2.5
2022-12-16,1022,NA,0.5474365,0.107143,14.62381,0.01875025,22.757143,13.745679037037037
2022-12-17,1017,NA,0.6725380000000001,NA,22.086364,NA,NA,NA
2022-12-17,1022,NA,0.5463175,0.12321425,19.861905,0.014756499999999999,22.0166665,12.031018555555555
2022-12-18,1017,NA,0.72178,NA,18.813636,NA,NA,NA
2022-12-18,1022,NA,0.4955,0.09583325000000001,15.614286,0.0197045,26.3291665,15.452314777777778
2022-12-19,1017,NA,0.8175595,NA,26.159091,NA,NA,10.8
2022-12-19,1022,NA,0.5406610000000001,0.09821425,18.32381,0.018932749999999998,22.851389,12.914043222222222
2022-12-20,1017,NA,0.7867425,NA,28.459091,NA,NA,NA
2022-12-20,1022,NA,0.6366495,0.13333333333333333,21.225,0.01238575,28.185416500000002,15.41712962962963
2022-12-21,1017,NA,0.8045455,NA,27.672727,NA,NA,NA
2022-12-21,1022,NA,0.5853015,0.13214275,20.285714,0.01600025,28.479166499999998,14.06527774074074
2022-12-22,1017,NA,0.8242425,NA,28.013636,NA,NA,10.7
2022-12-22,1022,NA,0.602016,0.12321425,20.561905,0.016272000000000002,30.694444333333333,14.786728407407407
2022-12-23,1017,NA,0.8863635000000001,NA,22.927273,NA,NA,NA
2022-12-23,1022,NA,0.6740079999999999,0.11845225,18.042857,0.01676975,35.3041665,19.541975296296297
2022-12-24,1017,NA,0.8660985,NA,20.127273,NA,NA,NA
2022-12-24,1022,NA,0.6559524999999999,0.16190475000000001,16.833333,0.02133425,34.270833499999995,21.213425962962962
2022-12-25,1017,NA,0.7382575,NA,12.622727,NA,NA,4.3
2022-12-25,1022,NA,0.6296744999999999,0.16666675,15.361905,0.01912825,30.7625,20.879938296296295
2022-12-26,1017,NA,0.6647725,NA,19.422727,NA,NA,NA
2022-12-26,1022,NA,0.5654285,0.111905,17.47619,0.01800775,24.2895835,11.784722185185185
2022-12-27,1017,NA,0.5440475,NA,17.640909,NA,NA,NA
2022-12-27,1022,NA,0.51825,0.05396833333333333,12.464286,0.015857,25.177083500000002,10.21064811111111
2022-12-28,1017,NA,0.4026515,NA,12.095455,NA,NA,2.8
2022-12-28,1022,NA,0.239661,0.0025,6.33,0.0231495,8.465277666666667,4.2776234814814815
2022-12-29,1017,NA,0.334091,NA,9.927273,NA,NA,NA
2022-12-29,1022,NA,0.2699205,0.004762,6.152381,0.0247185,20.0458335,8.396913592592593
2022-12-30,1017,NA,0.444697,NA,12.295455,NA,NA,NA
2022-12-30,1022,NA,0.352151,0,10.485714,0.014156499999999999,18.2354165,9.745370333333334
2022-12-31,1017,NA,0.375,NA,8.036364,NA,NA,4.9
2022-12-31,1022,NA,0.284778,0,5.557143,0.0152875,13.509722333333333,8.155864222222222
2022-01-01,0001,NA,NA,NA,7.336364,0.02976575,NA,NA
2022-01-01,1006,NA,NA,NA,2.109091,0.03949925,NA,NA
2022-01-01,1008,NA,NA,NA,3.304545,0.032119499999999995,NA,NA
2022-01-01,1014,NA,NA,NA,3.990909,0.034491,NA,NA
2022-01-01,1016,NA,NA,NA,6.163636,0.030554249999999998,NA,NA
2022-01-01,1026,NA,NA,NA,10.281818,0.023148,NA,NA
2022-01-02,0001,NA,NA,NA,13.104545,0.0254125,NA,5.4
2022-01-02,1006,NA,NA,NA,2.527273,0.042762,NA,NA
2022-01-02,1008,NA,NA,NA,5.163636,0.0304995,NA,NA
2022-01-02,1014,NA,NA,NA,7.968182,0.02829175,NA,NA
2022-01-02,1016,NA,NA,NA,6.318182,0.03049625,NA,4.5
2022-01-02,1026,NA,NA,NA,13.536364,0.02136425,NA,8.5
2022-01-03,0001,NA,NA,NA,18,0.01958875,NA,NA
2022-01-03,1006,NA,NA,NA,4.345455,0.0417935,NA,NA
2022-01-03,1008,NA,NA,NA,10.636364,0.0221995,NA,NA
2022-01-03,1014,NA,NA,NA,17.186364,0.021364,NA,NA
2022-01-03,1016,NA,NA,NA,12.8,0.02488225,NA,NA
2022-01-03,1026,NA,NA,NA,19.963636,0.016067249999999998,NA,NA
2022-01-04,0001,NA,NA,NA,22.033333,0.01770725,NA,NA
2022-01-04,1006,NA,NA,NA,4.909091,0.04234075,NA,NA
2022-01-04,1008,NA,NA,NA,9.009091,0.024472,NA,NA
2022-01-04,1014,NA,NA,NA,15.218182,0.0205195,NA,NA
2022-01-04,1016,NA,NA,NA,11.140909,0.027521749999999998,NA,NA
2022-01-04,1026,NA,NA,NA,18.568182,0.01794675,NA,NA
2022-01-05,0001,NA,NA,NA,21.118182,0.0160235,30,13.5
2022-01-05,1006,NA,NA,NA,5.131818,0.044886999999999996,NA,NA
2022-01-05,1008,NA,NA,NA,10.740909,0.02212525,NA,NA
2022-01-05,1014,NA,NA,NA,18.468182,0.01892725,52.5,NA
2022-01-05,1016,NA,NA,NA,17.277273,0.022442749999999997,NA,NA
2022-01-05,1026,NA,NA,NA,24.35,0.012183,NA,14.4
2022-01-06,0001,NA,NA,NA,30.095455,0.01382975,NA,NA
2022-01-06,1006,NA,NA,NA,4.836364,0.04663675,NA,NA
2022-01-06,1008,NA,NA,NA,12.663636,0.020956,NA,NA
2022-01-06,1014,NA,NA,NA,24.390909,0.020656,NA,NA
2022-01-06,1016,NA,NA,NA,23.113636,0.02207,NA,NA
2022-01-06,1026,NA,NA,NA,25.7,0.01678375,NA,NA
2022-01-07,0001,NA,NA,NA,12.090909,0.03745225,NA,NA
2022-01-07,1006,NA,NA,NA,6.131818,0.046598,NA,NA
2022-01-07,1008,NA,NA,NA,6.590909,0.03782725,NA,NA
2022-01-07,1014,NA,NA,NA,14.3,0.03098525,NA,NA
2022-01-07,1016,NA,NA,NA,16.995455,0.03649775,NA,NA
2022-01-07,1026,NA,NA,NA,11.168182,0.033988000000000004,NA,NA
2022-01-08,0001,NA,NA,NA,12.295455,0.02239975,NA,6.7
2022-01-08,1006,NA,NA,NA,4.072727,0.0371085,NA,NA
2022-01-08,1008,NA,NA,NA,5.031818,0.03043325,NA,NA
2022-01-08,1014,NA,NA,NA,6.986364,0.027673,NA,NA
2022-01-08,1016,NA,NA,NA,7.668182,0.0272545,NA,2.8
2022-01-08,1026,NA,NA,NA,13.086364,0.02056525,NA,7.5
2022-01-09,0001,NA,NA,NA,14.354545,0.0217105,NA,NA
2022-01-09,1006,NA,NA,NA,1.213636,0.04790025,NA,NA
2022-01-09,1008,NA,NA,NA,12.35,0.019633249999999998,NA,NA
2022-01-09,1014,NA,NA,NA,4.336364,0.034431250000000004,NA,NA
2022-01-09,1016,NA,NA,NA,8.531818,0.028637,NA,NA
2022-01-09,1026,NA,NA,NA,20.968182,0.0135955,NA,NA
2022-01-10,0001,NA,NA,NA,25.977273,0.014946500000000001,NA,NA
2022-01-10,1006,NA,NA,NA,0.995455,0.04869,NA,NA
2022-01-10,1008,NA,NA,NA,9.42,0.03115175,NA,NA
2022-01-10,1014,NA,NA,NA,11.068182,0.03002225,NA,NA
2022-01-10,1016,NA,NA,NA,15.381818,0.027953,NA,NA
2022-01-10,1026,NA,NA,NA,29.740909,0.009540749999999999,NA,NA
2022-01-11,0001,NA,NA,NA,22.054545,0.021555,17,NA
2022-01-11,1006,NA,NA,NA,1.840909,0.04707475,NA,NA
2022-01-11,1008,NA,NA,NA,11.75,0.02965,NA,NA
2022-01-11,1014,NA,NA,NA,10.563158,0.030290749999999998,64,NA
2022-01-11,1016,NA,NA,NA,15.272727,0.0292495,NA,3.25
2022-01-11,1026,NA,NA,NA,26.713636,0.015698,NA,5.7
2022-01-12,0001,NA,NA,NA,24.163636,0.01641525,NA,NA
2022-01-12,1006,NA,NA,NA,4.490909,0.044033,NA,NA
2022-01-12,1008,NA,NA,NA,15.954167,0.0172085,NA,NA
2022-01-12,1014,NA,NA,NA,5.853846,0.029458250000000002,NA,NA
2022-01-12,1016,NA,NA,NA,15.472727,0.026356499999999998,NA,NA
2022-01-12,1026,NA,NA,NA,27.772727,0.011691,NA,NA
2022-01-13,0001,NA,NA,NA,28.440909,0.009766,NA,NA
2022-01-13,1006,NA,NA,NA,5.390909,0.039754,NA,NA
2022-01-13,1008,NA,NA,NA,16.091304,0.0130785,NA,NA
2022-01-13,1014,NA,NA,NA,22.872727,0.014202,NA,NA
2022-01-13,1016,NA,NA,NA,18.627273,0.0186615,NA,NA
2022-01-13,1026,NA,NA,NA,29.077273,0.009759750000000001,NA,NA
2022-01-14,0001,NA,NA,NA,27.268182,0.011633,NA,NA
2022-01-14,1006,NA,NA,NA,5.740909,0.044923,NA,NA
2022-01-14,1008,NA,NA,NA,19.390909,0.014122000000000001,NA,NA
2022-01-14,1014,NA,NA,NA,26.172727,0.0209655,NA,NA
2022-01-14,1016,NA,NA,NA,26.2,0.017249,NA,10.1
2022-01-14,1026,NA,NA,NA,31.618182,0.01093125,NA,18.1
2022-01-15,0001,NA,NA,NA,16.168182,0.020365750000000002,NA,NA
2022-01-15,1006,NA,NA,NA,1.777273,0.043789499999999995,NA,NA
2022-01-15,1008,NA,NA,NA,10.786364,0.0238775,NA,NA
2022-01-15,1014,NA,NA,NA,4.227273,0.03447925,NA,NA
2022-01-15,1016,NA,NA,NA,13.904545,0.02544875,NA,NA
2022-01-15,1026,NA,NA,NA,17.622727,0.01514975,NA,NA
2022-01-16,0001,NA,NA,NA,14.881818,0.01887825,NA,NA
2022-01-16,1006,NA,NA,NA,3.918182,0.03525175,NA,NA
2022-01-16,1008,NA,NA,NA,5.518182,0.0293665,NA,NA
2022-01-16,1014,NA,NA,NA,8.004545,0.027376249999999998,NA,NA
2022-01-16,1016,NA,NA,NA,13.168182,0.024375,NA,NA
2022-01-16,1026,NA,NA,NA,13.731818,0.023133,NA,NA
2022-01-17,0001,NA,NA,NA,10.572727,0.03054025,NA,NA
2022-01-17,1006,NA,NA,NA,5.731818,0.03078175,NA,NA
2022-01-17,1008,NA,NA,NA,4.795455,0.0339845,NA,NA
2022-01-17,1014,NA,NA,NA,10.795455,0.02554375,NA,NA
2022-01-17,1016,NA,NA,NA,10.222727,0.03281325,NA,5.45
2022-01-17,1026,NA,NA,NA,8.981818,0.03107625,NA,6.9
2022-01-18,0001,NA,NA,NA,8.204545,0.0273575,NA,NA
2022-01-18,1006,NA,NA,NA,3.618182,0.02988325,NA,NA
2022-01-18,1008,NA,NA,NA,4.727273,0.03207625,NA,NA
2022-01-18,1014,NA,NA,NA,5.631818,0.02469075,NA,NA
2022-01-18,1016,NA,NA,NA,7.704545,0.02883475,NA,NA
2022-01-18,1026,NA,NA,NA,8.572727,0.026287500000000002,NA,NA
2022-01-19,0001,NA,NA,NA,12.472727,0.021282000000000002,NA,NA
2022-01-19,1006,NA,NA,NA,3.55,0.034593,NA,NA
2022-01-19,1008,NA,NA,NA,8.590909,0.0234455,NA,NA
2022-01-19,1014,NA,NA,NA,7.481818,0.023306,NA,NA
2022-01-19,1016,NA,NA,NA,9.818182,0.027618499999999997,NA,NA
2022-01-19,1026,NA,NA,NA,10.809091,0.0239125,NA,NA
2022-01-20,0001,NA,NA,NA,20.040909,0.015622249999999999,NA,NA
2022-01-20,1006,NA,NA,NA,2.833333,0.04353625,NA,NA
2022-01-20,1008,NA,NA,NA,14.245455,0.018183500000000002,NA,NA
2022-01-20,1014,NA,NA,NA,11.385714,0.023422,NA,NA
2022-01-20,1016,NA,NA,NA,17.640909,0.021046500000000003,NA,6
2022-01-20,1026,NA,NA,NA,22.813636,0.0122695,NA,NA
2022-01-21,0001,NA,NA,NA,14.481818,0.022214,NA,NA
2022-01-21,1006,NA,NA,NA,3.916667,0.04301075,NA,NA
2022-01-21,1008,NA,NA,NA,9.690909,0.0248625,NA,NA
2022-01-21,1014,NA,NA,NA,13.840909,0.024892749999999998,NA,NA
2022-01-21,1016,NA,NA,NA,14.181818,0.02286425,NA,NA
2022-01-21,1026,NA,NA,NA,16.181818,0.01735775,NA,NA
2022-01-22,0001,NA,NA,NA,15.340909,0.018792,NA,NA
2022-01-22,1006,NA,NA,NA,0.883333,0.043101,NA,NA
2022-01-22,1008,NA,NA,NA,5.777273,0.03058075,NA,NA
2022-01-22,1014,NA,NA,NA,6.736364,0.03111375,NA,NA
2022-01-22,1016,NA,NA,NA,7.422727,0.0303905,NA,NA
2022-01-22,1026,NA,NA,NA,19.059091,0.01442175,NA,NA
2022-01-23,0001,NA,NA,NA,15.345455,0.023114,NA,5.2
2022-01-23,1006,NA,NA,NA,1.595833,0.044661,NA,NA
2022-01-23,1008,NA,NA,NA,7.281818,0.02851725,NA,NA
2022-01-23,1014,NA,NA,NA,7.736364,0.032246,NA,NA
2022-01-23,1016,NA,NA,NA,6.659091,0.034216,NA,2.75
2022-01-23,1026,NA,NA,NA,21.513636,0.017138,NA,7.6
2022-01-24,0001,NA,NA,NA,17.118182,0.02477675,NA,NA
2022-01-24,1006,NA,NA,NA,3.4625,0.0480695,NA,NA
2022-01-24,1008,NA,NA,NA,10.668182,0.02620925,NA,NA
2022-01-24,1014,NA,NA,NA,19.695455,0.021603999999999998,NA,NA
2022-01-24,1016,NA,NA,NA,16.254545,0.0265455,NA,NA
2022-01-24,1026,NA,NA,NA,17.609091,0.019887,NA,NA
2022-01-25,0001,NA,NA,NA,16.422727,0.0237075,NA,NA
2022-01-25,1006,NA,NA,NA,4.527273,0.04229625,NA,NA
2022-01-25,1008,NA,NA,NA,8.8,0.0284465,NA,NA
2022-01-25,1014,NA,NA,NA,15.2,0.02588675,NA,NA
2022-01-25,1016,NA,NA,NA,16.504545,0.024449,NA,NA
2022-01-25,1026,NA,NA,NA,15.145455,0.02498625,NA,NA
2022-01-26,0001,NA,NA,NA,15.95,0.023176500000000003,NA,NA
2022-01-26,1006,NA,NA,NA,4.15,0.044373750000000003,NA,NA
2022-01-26,1008,NA,NA,NA,8.340909,0.0299945,NA,NA
2022-01-26,1014,NA,NA,NA,8.763636,0.031279,NA,NA
2022-01-26,1016,NA,NA,NA,14.713636,0.0238425,NA,NA
2022-01-26,1026,NA,NA,NA,15.931818,0.0214005,NA,10.7
2022-01-27,0001,NA,NA,NA,21.709091,0.021571,NA,NA
2022-01-27,1006,NA,NA,NA,2.263636,0.04863375,NA,NA
2022-01-27,1008,NA,NA,NA,11.647619,0.029289,NA,NA
2022-01-27,1014,NA,NA,NA,13.6,0.031092250000000002,NA,NA
2022-01-27,1016,NA,NA,NA,14.554545,0.029562750000000002,NA,NA
2022-01-27,1026,NA,NA,NA,22.318182,0.0183035,NA,NA
2022-01-28,0001,NA,NA,NA,16.686364,0.029293,NA,NA
2022-01-28,1006,NA,NA,NA,1.109091,0.0528805,NA,NA
2022-01-28,1008,NA,NA,NA,10.668182,0.03268525,NA,NA
2022-01-28,1014,NA,NA,NA,6.404545,0.04082525,NA,NA
2022-01-28,1016,NA,NA,NA,13.422727,0.03318725,NA,NA
2022-01-28,1026,NA,NA,NA,23.818182,0.019338,NA,NA
2022-01-29,0001,NA,NA,NA,19.790909,0.02396325,22,6.2
2022-01-29,1008,NA,NA,NA,11.886364,0.026109,NA,NA
2022-01-29,1014,NA,NA,NA,9.545455,0.03127875,40.5,NA
2022-01-29,1016,NA,NA,NA,10.3,0.03417375,NA,2.95
2022-01-29,1026,NA,NA,NA,22.377273,0.0192355,NA,7.9
2022-01-30,0001,NA,NA,NA,12.313636,0.02788475,NA,NA
2022-01-30,1006,NA,NA,NA,4.613333,0.047405749999999997,NA,NA
2022-01-30,1008,NA,NA,NA,7.418182,0.0297525,NA,NA
2022-01-30,1014,NA,NA,NA,7.909091,0.033182249999999996,NA,NA
2022-01-30,1016,NA,NA,NA,9.095455,0.032676250000000004,NA,NA
2022-01-30,1026,NA,NA,NA,16.254545,0.021819250000000002,NA,NA
2022-01-31,0001,NA,NA,NA,14.722727,0.02751025,NA,NA
2022-01-31,1006,NA,NA,NA,11.663636,0.035146,NA,NA
2022-01-31,1008,NA,NA,NA,9.327273,0.02910325,NA,NA
2022-01-31,1014,NA,NA,NA,15.909091,0.025389250000000002,NA,NA
2022-01-31,1016,NA,NA,NA,17.336364,0.02445425,NA,NA
2022-01-31,1026,NA,NA,NA,16.563636,0.02471075,NA,NA
2022-02-01,0001,NA,NA,NA,14.577273,0.0238425,NA,14
2022-02-01,1006,NA,NA,NA,4.681818,0.03720725,NA,NA
2022-02-01,1008,NA,NA,NA,7.786364,0.0294545,NA,NA
2022-02-01,1014,NA,NA,NA,12.463636,0.02611725,NA,NA
2022-02-01,1016,NA,NA,NA,12.872727,0.0266175,NA,NA
2022-02-01,1026,NA,NA,NA,13.027273,0.02225125,NA,12.4
2022-02-02,0001,NA,NA,NA,16.936364,0.02368825,NA,NA
2022-02-02,1006,NA,NA,NA,3.863158,0.0417055,NA,NA
2022-02-02,1008,NA,NA,NA,6.968182,0.0339515,NA,NA
2022-02-02,1014,NA,NA,NA,11.781818,0.02726725,NA,NA
2022-02-02,1016,NA,NA,NA,8.236364,0.03352,NA,NA
2022-02-02,1026,NA,NA,NA,16.840909,0.02006575,NA,NA
2022-02-03,0001,NA,NA,NA,21.914286,0.0219515,NA,NA
2022-02-03,1006,NA,NA,NA,4.047619,0.04390025,NA,NA
2022-02-03,1008,NA,NA,NA,9.977273,0.030145250000000002,NA,NA
2022-02-03,1014,NA,NA,NA,15.845455,0.027401000000000002,NA,NA
2022-02-03,1016,NA,NA,NA,12.363636,0.0304385,NA,NA
2022-02-03,1026,NA,NA,NA,22.413636,0.0180505,NA,NA
2022-02-04,0001,NA,NA,NA,19.381818,0.02462025,24,6.4
2022-02-04,1006,NA,NA,NA,1.768182,0.0475045,NA,NA
2022-02-04,1008,NA,NA,NA,7.086364,0.03506925,NA,NA
2022-02-04,1014,NA,NA,NA,5.304545,0.038124,NA,NA
2022-02-04,1016,NA,NA,NA,12.459091,0.0313045,NA,3.2
2022-02-04,1026,NA,NA,NA,23.077273,0.018057499999999997,NA,8.6
2022-02-05,0001,NA,NA,NA,18.022727,0.0262425,NA,NA
2022-02-05,1006,NA,NA,NA,2.054545,0.0493725,NA,NA
2022-02-05,1008,NA,NA,NA,9.190909,0.03022225,NA,NA
2022-02-05,1014,NA,NA,NA,6.163636,0.035418000000000005,24.5,NA
2022-02-05,1016,NA,NA,NA,9.459091,0.035282,NA,NA
2022-02-05,1026,NA,NA,NA,21.413636,0.01976675,NA,NA
2022-02-06,0001,NA,NA,NA,15.781818,0.0293385,NA,NA
2022-02-06,1006,NA,NA,NA,1.422727,0.04955325,NA,NA
2022-02-06,1008,NA,NA,NA,7.059091,0.033051250000000004,NA,NA
2022-02-06,1014,NA,NA,NA,9.8,0.03660775,NA,NA
2022-02-06,1016,NA,NA,NA,7.195455,0.0391615,NA,NA
2022-02-06,1026,NA,NA,NA,24.704167,0.01828125,NA,NA
2022-02-07,0001,NA,NA,NA,17.963636,0.0282975,NA,3.7
2022-02-07,1006,NA,NA,NA,1.795455,0.0501895,NA,NA
2022-02-07,1008,NA,NA,NA,13.345455,0.0309745,NA,NA
2022-02-07,1014,NA,NA,NA,4.863636,0.040769,NA,NA
2022-02-07,1016,NA,NA,NA,10.545455,0.03755975,NA,2.4
2022-02-07,1026,NA,NA,NA,24.313636,0.0212415,NA,5.9
2022-02-08,0001,NA,NA,NA,23.254545,0.025108,NA,NA
2022-02-08,1006,NA,NA,NA,1.422727,0.04960075,NA,NA
2022-02-08,1008,NA,NA,NA,18.013636,0.024744000000000002,NA,NA
2022-02-08,1014,NA,NA,NA,13.663636,0.031842,NA,NA
2022-02-08,1016,NA,NA,NA,13.913636,0.03506925,NA,NA
2022-02-08,1026,NA,NA,NA,24.859091,0.021723,NA,NA
2022-02-09,0001,NA,NA,NA,22.281818,0.02279225,NA,NA
2022-02-09,1006,NA,NA,NA,1.663636,0.05047625,NA,NA
2022-02-09,1008,NA,NA,NA,15.013636,0.028899,NA,NA
2022-02-09,1014,NA,NA,NA,16.590909,0.02836325,NA,NA
2022-02-09,1016,NA,NA,NA,13.409091,0.035389500000000004,NA,NA
2022-02-09,1026,NA,NA,NA,27.804545,0.017694750000000002,NA,NA
2022-02-10,0001,NA,NA,NA,16.722727,0.0290985,22,NA
2022-02-10,1006,NA,NA,NA,2,0.0481655,NA,NA
2022-02-10,1008,NA,NA,NA,8.295455,0.036479,NA,NA
2022-02-10,1014,NA,NA,NA,11.781818,0.0334865,68,NA
2022-02-10,1016,NA,NA,NA,9.577273,0.038037749999999995,NA,2.9
2022-02-10,1026,NA,NA,NA,21.059091,0.0243985,NA,5.3
2022-02-11,0001,NA,NA,NA,24.009091,0.02591675,NA,NA
2022-02-11,1006,NA,NA,NA,2.963636,0.04918125,NA,NA
2022-02-11,1008,NA,NA,NA,12.372727,0.0334145,NA,NA
2022-02-11,1014,NA,NA,NA,22.909091,0.02622575,NA,NA
2022-02-11,1016,NA,NA,NA,13.75,0.035352999999999996,NA,3.5999999999999996
2022-02-11,1026,NA,NA,NA,28.945455,0.01816325,NA,NA
2022-02-12,0001,NA,NA,NA,15.718182,0.0289665,NA,NA
2022-02-12,1006,NA,NA,NA,1.068182,0.048876,NA,NA
2022-02-12,1008,NA,NA,NA,9.304545,0.0347245,NA,NA
2022-02-12,1014,NA,NA,NA,8.759091,0.03670425,NA,NA
2022-02-12,1016,NA,NA,NA,9.727273,0.03823025,NA,NA
2022-02-12,1026,NA,NA,NA,21.922727,0.02373375,NA,NA
2022-02-13,0001,NA,NA,NA,15.831818,0.02900575,NA,6.6
2022-02-13,1006,NA,NA,NA,1.372727,0.052076,NA,NA
2022-02-13,1008,NA,NA,NA,8.218182,0.0376095,NA,NA
2022-02-13,1014,NA,NA,NA,8.163636,0.0364835,NA,NA
2022-02-13,1016,NA,NA,NA,6.890909,0.04015175,NA,2.6
2022-02-13,1026,NA,NA,NA,16.631818,0.02583,NA,5
2022-02-14,0001,NA,NA,NA,12.381818,0.039148249999999996,NA,NA
2022-02-14,1006,NA,NA,NA,4.85,0.050616,NA,NA
2022-02-14,1008,NA,NA,NA,4.218182,0.0425035,NA,NA
2022-02-14,1014,NA,NA,NA,14.981818,0.032371,NA,NA
2022-02-14,1016,NA,NA,NA,11.836364,0.041783,NA,NA
2022-02-14,1026,NA,NA,NA,15.695455,0.03359675,NA,NA
2022-02-15,0001,NA,NA,NA,3.036364,0.041022,NA,NA
2022-02-15,1006,NA,NA,NA,3.05,0.042129,NA,NA
2022-02-15,1008,NA,NA,NA,1.340909,0.041648000000000004,NA,NA
2022-02-15,1014,NA,NA,NA,7.35,0.03428075,NA,NA
2022-02-15,1016,NA,NA,NA,4.931818,0.037412,NA,NA
2022-02-15,1026,NA,NA,NA,3.8,0.03719875,NA,NA
2022-02-16,0001,NA,NA,NA,11.609091,0.0257875,23,7.7
2022-02-16,1006,NA,NA,NA,3.122727,0.04009475,NA,NA
2022-02-16,1008,NA,NA,NA,6.686364,0.0304445,NA,NA
2022-02-16,1014,NA,NA,NA,11.654545,0.025504,26,NA
2022-02-16,1016,NA,NA,NA,10.172727,0.02672525,NA,5.5
2022-02-16,1026,NA,NA,NA,12.177273,0.02347775,NA,7.4
2022-02-17,0001,NA,NA,NA,13.909091,0.02525975,NA,NA
2022-02-17,1006,NA,NA,NA,2.009091,0.044865999999999996,NA,NA
2022-02-17,1008,NA,NA,NA,7.159091,0.031614,NA,NA
2022-02-17,1014,NA,NA,NA,9.668182,0.02886375,NA,NA
2022-02-17,1016,NA,NA,NA,9.245455,0.031015,NA,NA
2022-02-17,1026,NA,NA,NA,15.027273,0.022162,NA,NA
2022-02-18,0001,NA,NA,NA,17.386364,0.02757825,NA,NA
2022-02-18,1006,NA,NA,NA,3.25,0.04834625,NA,NA
2022-02-18,1008,NA,NA,NA,12.65,0.028273,NA,NA
2022-02-18,1014,NA,NA,NA,12.931818,0.030602,NA,NA
2022-02-18,1016,NA,NA,NA,13.431818,0.03107075,NA,NA
2022-02-18,1026,NA,NA,NA,18.181818,0.0237855,NA,NA
2022-02-19,0001,NA,NA,NA,12.636364,0.0337245,NA,NA
2022-02-19,1006,NA,NA,NA,3.004545,0.049047,NA,NA
2022-02-19,1008,NA,NA,NA,8.454545,0.031993,NA,NA
2022-02-19,1014,NA,NA,NA,11.381818,0.0336495,NA,NA
2022-02-19,1016,NA,NA,NA,10.345455,0.03290225,NA,6.4
2022-02-19,1026,NA,NA,NA,15.65,0.0275135,NA,10.2
2022-02-20,0001,NA,NA,NA,5.477273,0.04064275,NA,NA
2022-02-20,1006,NA,NA,NA,2.545455,0.0497895,NA,NA
2022-02-20,1008,NA,NA,NA,3.168182,0.04379675,NA,NA
2022-02-20,1014,NA,NA,NA,6.390909,0.037358,NA,NA
2022-02-20,1016,NA,NA,NA,6.895455,0.04151075,NA,NA
2022-02-20,1026,NA,NA,NA,5.995455,0.03890925,NA,NA
2022-02-21,0001,NA,NA,NA,3.404545,0.04427975,NA,NA
2022-02-21,1006,NA,NA,NA,2.031818,0.0470755,NA,NA
2022-02-21,1008,NA,NA,NA,0.6,0.047787750000000004,NA,NA
2022-02-21,1014,NA,NA,NA,5.959091,0.0391305,NA,NA
2022-02-21,1016,NA,NA,NA,5.204545,0.043672,NA,NA
2022-02-21,1026,NA,NA,NA,3,0.043294,NA,NA
2022-02-22,0001,NA,NA,NA,2.622727,0.042319,11,3.2
2022-02-22,1006,NA,NA,NA,1.668182,0.044213999999999996,NA,NA
2022-02-22,1008,NA,NA,NA,2.204545,0.0442175,NA,NA
2022-02-22,1014,NA,NA,NA,5.825,0.03568125,11.5,NA
2022-02-22,1016,NA,NA,NA,3.83,0.0403605,NA,3.4000000000000004
2022-02-22,1026,NA,NA,NA,3.681818,0.0395225,NA,3.2
2022-02-23,0001,NA,NA,NA,4.438095,0.03787275,NA,NA
2022-02-23,1006,NA,NA,NA,2.152381,0.0443,NA,NA
2022-02-23,1008,NA,NA,NA,4.422727,0.036868,NA,NA
2022-02-23,1014,NA,NA,NA,2.431579,0.0368365,NA,NA
2022-02-23,1016,NA,NA,NA,4.559091,0.03613825,NA,NA
2022-02-23,1026,NA,NA,NA,5.677273,0.0340495,NA,NA
2022-02-24,0001,NA,NA,NA,11.485714,0.0300755,NA,NA
2022-02-24,1006,NA,NA,NA,2.561905,0.043596499999999996,NA,NA
2022-02-24,1008,NA,NA,NA,6.272727,0.03299125,NA,NA
2022-02-24,1014,NA,NA,NA,8.059091,0.0314285,NA,NA
2022-02-24,1016,NA,NA,NA,7.490909,0.033323,NA,NA
2022-02-24,1026,NA,NA,NA,12.177273,0.027806,NA,NA
2022-02-25,0001,NA,NA,NA,18.05,0.027396,NA,5.8
2022-02-25,1006,NA,NA,NA,3.809091,0.045806,NA,NA
2022-02-25,1008,NA,NA,NA,8.631818,0.031765,NA,NA
2022-02-25,1014,NA,NA,NA,14.990476,0.02878625,NA,NA
2022-02-25,1016,NA,NA,NA,10.126316,0.0329145,NA,3.9
2022-02-25,1026,NA,NA,NA,14.881818,0.027899,NA,5.9
2022-02-26,0001,NA,NA,NA,14.863636,0.031088499999999998,NA,NA
2022-02-26,1006,NA,NA,NA,1.204545,0.05023625,NA,NA
2022-02-26,1008,NA,NA,NA,8.916667,0.031796,NA,NA
2022-02-26,1014,NA,NA,NA,6.809091,0.0361915,NA,NA
2022-02-26,1016,NA,NA,NA,9.136364,0.03553125,NA,NA
2022-02-26,1026,NA,NA,NA,16.290909,0.027216749999999998,NA,NA
2022-02-27,0001,NA,NA,NA,16.131818,0.02707,NA,NA
2022-02-27,1006,NA,NA,NA,2.418182,0.050245,NA,NA
2022-02-27,1008,NA,NA,NA,7.625,0.03313125,NA,NA
2022-02-27,1014,NA,NA,NA,7.159091,0.03422975,NA,NA
2022-02-27,1016,NA,NA,NA,7.595455,0.03804575,NA,NA
2022-02-27,1026,NA,NA,NA,19.140909,0.022353750000000002,NA,NA
