date_transformed,site_number,TSP,CM,SD,NO2,OZ,PM10,PM2.5
2021-12-23,1022,NA,0.528637,0.1021904,17.52381,0.023692500000000002,NA,16.6
2021-12-24,1017,NA,0.352841,NA,8.136364,NA,NA,4.4
2021-12-24,1022,NA,0.2404285,4.78e-4,3.809524,0.031247999999999998,12,6
2021-12-25,1017,NA,0.316856,NA,5.590909,NA,NA,3.6
2021-12-25,1022,NA,0.2602385,0,4.47619,0.031745,NA,6.7
2021-12-26,1017,NA,0.4452655,NA,10.636364,NA,NA,NA
2021-12-26,1022,NA,0.26030949999999997,0.0030204,6.428571,0.02723425,NA,6.2
2021-12-27,1017,NA,0.4330355,NA,13.136364,NA,NA,3.8
2021-12-27,1022,NA,0.3026985,0.0029617999999999997,7.285714,0.03017075,10,4.6
2021-12-28,1017,NA,0.39147750000000003,NA,13.863636,NA,NA,NA
2021-12-28,1022,NA,0.21186850000000002,8.48e-5,6.631579,0.0316255,NA,2.8
2021-12-29,1017,NA,0.24715900000000002,NA,7.954545,NA,NA,NA
2021-12-29,1022,NA,0.20722200000000002,0,5.833333,0.03133325,NA,2.1
2021-12-30,1017,NA,0.39147750000000003,NA,11.863636,NA,NA,2.7
2021-12-30,1022,NA,0.29234899999999997,7.968e-4,10.666667,0.0216685,8,3.6
2021-12-31,1017,NA,0.480682,NA,10.409091,NA,NA,NA
2021-12-31,1022,NA,0.2731425,0.0060406,6.095238,0.02846425,NA,6.4
2021-01-27,1022,NA,NA,0.1057276,13.880952,0.022788,NA,9.5
2021-08-06,1022,NA,NA,0.029459000000000003,5.6,0.031934500000000005,NA,9.9
2021-08-07,1022,NA,NA,0.035515,5.47619,0.0364595,NA,10.3
2021-08-08,1022,NA,NA,0.0394062,4.571429,0.038873500000000005,19,8.9
2021-08-09,1022,NA,NA,0.06431375,6.222222,0.0327615,NA,7.5
2021-08-10,1022,NA,NA,0.077519,6.571429,0.03733525,NA,6.1
2021-08-11,1022,NA,NA,0.12538760000000002,7.380952,0.0407005,27,8.8
2021-08-12,1022,NA,NA,0.1325744,7.333333,0.04153975,NA,9.5
2021-12-18,1022,NA,NA,0.1082642,17.380952,0.0173565,21,14.3
2021-12-19,1022,NA,NA,0.15964340000000002,16.619048,0.017849,NA,19
2021-01-01,0001,NA,NA,NA,11.636364,0.02411525,NA,15.7
2021-01-01,1006,NA,NA,NA,2.772727,0.040274000000000004,NA,NA
2021-01-01,1008,NA,NA,NA,6.681818,0.0266415,NA,NA
2021-01-01,1014,NA,NA,NA,7.181818,0.031505,NA,NA
2021-01-01,1016,NA,NA,NA,6.5,0.02919,NA,6.4
2021-01-01,1026,NA,NA,NA,16.227273,0.019306749999999998,NA,21.6
2021-01-02,0001,NA,NA,NA,14.272727,0.021228,NA,NA
2021-01-02,1006,NA,NA,NA,4.409091,0.040356500000000003,NA,NA
2021-01-02,1008,NA,NA,NA,5.681818,0.024993,NA,NA
2021-01-02,1014,NA,NA,NA,9.666667,0.02827775,NA,NA
2021-01-02,1016,NA,NA,NA,8.409091,0.028654,NA,NA
2021-01-02,1026,NA,NA,NA,16.318182,0.020178,NA,NA
2021-01-03,0001,NA,NA,NA,10.318182,0.024509,NA,NA
2021-01-03,1006,NA,NA,NA,4.636364,0.0404505,NA,NA
2021-01-03,1008,NA,NA,NA,5.363636,0.025937750000000002,NA,NA
2021-01-03,1014,NA,NA,NA,8.083333,0.02816525,NA,NA
2021-01-03,1016,NA,NA,NA,6.590909,0.02770725,NA,NA
2021-01-03,1026,NA,NA,NA,13.272727,0.022641,NA,NA
2021-01-04,0001,NA,NA,NA,13.136364,0.02296,28,16.2
2021-01-04,1006,NA,NA,NA,5.772727,0.0366405,NA,NA
2021-01-04,1008,NA,NA,NA,8.571429,0.022505749999999998,NA,NA
2021-01-04,1014,NA,NA,NA,10.166667,0.02509225,42,NA
2021-01-04,1016,NA,NA,NA,9.090909,0.025635,NA,10.5
2021-01-04,1026,NA,NA,NA,13.857143,0.023531,NA,16.2
2021-01-05,0001,NA,NA,NA,13.636364,0.0170535,NA,NA
2021-01-05,1006,NA,NA,NA,7.090909,0.03840575,NA,NA
2021-01-05,1008,NA,NA,NA,12.727273,0.015605,NA,NA
2021-01-05,1014,NA,NA,NA,14.5,0.020439,NA,NA
2021-01-05,1016,NA,NA,NA,10.636364,0.02061425,NA,NA
2021-01-05,1026,NA,NA,NA,12.772727,0.02088775,NA,NA
2021-01-06,0001,NA,NA,NA,17.909091,0.01249275,NA,NA
2021-01-06,1006,NA,NA,NA,8.136364,0.03602325,NA,NA
2021-01-06,1008,NA,NA,NA,13.5,0.015662,NA,NA
2021-01-06,1014,NA,NA,NA,18.590909,0.015617250000000001,NA,NA
2021-01-06,1016,NA,NA,NA,17,0.017075,NA,NA
2021-01-06,1026,NA,NA,NA,18.454545,0.013521,NA,NA
2021-01-07,0001,NA,NA,NA,21.619048,0.01371325,NA,18.6
2021-01-07,1006,NA,NA,NA,9.285714,0.038387,NA,NA
2021-01-07,1008,NA,NA,NA,13.636364,0.01476125,NA,NA
2021-01-07,1014,NA,NA,NA,26.545455,0.016362250000000002,NA,NA
2021-01-07,1016,NA,NA,NA,19.272727,0.016462749999999998,NA,10.5
2021-01-07,1026,NA,NA,NA,22.772727,0.01289625,NA,21
2021-01-08,0001,NA,NA,NA,21.227273,0.01824675,NA,NA
2021-01-08,1006,NA,NA,NA,8.045455,0.045025499999999996,NA,NA
2021-01-08,1008,NA,NA,NA,12.363636,0.020915,NA,NA
2021-01-08,1014,NA,NA,NA,26.409091,0.02077675,NA,NA
2021-01-08,1016,NA,NA,NA,19.818182,0.023569,NA,NA
2021-01-08,1026,NA,NA,NA,24.318182,0.014749,NA,NA
2021-01-09,0001,NA,NA,NA,20.5,0.02186875,NA,NA
2021-01-09,1006,NA,NA,NA,5.272727,0.04564175,NA,NA
2021-01-09,1008,NA,NA,NA,10.863636,0.02930625,NA,NA
2021-01-09,1014,NA,NA,NA,18.818182,0.03037425,NA,NA
2021-01-09,1016,NA,NA,NA,16.363636,0.02912425,NA,NA
2021-01-09,1026,NA,NA,NA,24.409091,0.01864425,NA,NA
2021-01-10,0001,NA,NA,NA,15.454545,0.02480725,20,8.7
2021-01-10,1006,NA,NA,NA,2.818182,0.0434025,NA,NA
2021-01-10,1008,NA,NA,NA,10.181818,0.0251725,NA,NA
2021-01-10,1014,NA,NA,NA,7.818182,0.033209749999999996,31,NA
2021-01-10,1016,NA,NA,NA,7.727273,0.03360925,NA,4.05
2021-01-10,1026,NA,NA,NA,18.227273,0.02293025,NA,10.2
2021-01-11,0001,NA,NA,NA,21.227273,0.01821225,NA,NA
2021-01-11,1006,NA,NA,NA,3.35,0.043076249999999996,NA,NA
2021-01-11,1008,NA,NA,NA,21.85,0.0172465,NA,NA
2021-01-11,1014,NA,NA,NA,10.090909,0.031474749999999996,NA,NA
2021-01-11,1016,NA,NA,NA,14.590909,0.02664675,NA,NA
2021-01-11,1026,NA,NA,NA,23.045455,0.0160445,NA,NA
2021-01-12,0001,NA,NA,NA,21.772727,0.021531500000000002,NA,NA
2021-01-12,1006,NA,NA,NA,3.818182,0.04504725,NA,NA
2021-01-12,1008,NA,NA,NA,13.041667,0.02378275,NA,NA
2021-01-12,1014,NA,NA,NA,16.285714,0.027052,NA,NA
2021-01-12,1016,NA,NA,NA,12.318182,0.03063425,NA,NA
2021-01-12,1026,NA,NA,NA,22.045455,0.020512,NA,NA
2021-01-13,0001,NA,NA,NA,22.857143,0.01757525,NA,8.9
2021-01-13,1006,NA,NA,NA,5.136364,0.044969999999999996,NA,NA
2021-01-13,1008,NA,NA,NA,20.75,0.015145750000000001,NA,NA
2021-01-13,1014,NA,NA,NA,20.272727,0.02387725,NA,NA
2021-01-13,1016,NA,NA,NA,17.363636,0.0252215,NA,5.8
2021-01-13,1026,NA,NA,NA,26.136364,0.0160885,NA,10.4
2021-01-14,0001,NA,NA,NA,22.045455,0.020326,NA,NA
2021-01-14,1006,NA,NA,NA,2.136364,0.041954000000000005,NA,NA
2021-01-14,1008,NA,NA,NA,24.583333,0.01616275,NA,NA
2021-01-14,1014,NA,NA,NA,19.227273,0.026005999999999998,NA,NA
2021-01-14,1016,NA,NA,NA,14.454545,0.030851999999999997,NA,NA
2021-01-14,1026,NA,NA,NA,30.090909,0.015881,NA,NA
2021-01-15,0001,NA,NA,NA,19.227273,0.02282,NA,NA
2021-01-15,1006,NA,NA,NA,2.681818,0.04414025,NA,NA
2021-01-15,1008,NA,NA,NA,18.833333,0.019527,NA,NA
2021-01-15,1014,NA,NA,NA,13.727273,0.029506499999999998,NA,NA
2021-01-15,1016,NA,NA,NA,14.909091,0.02940175,NA,NA
2021-01-15,1026,NA,NA,NA,26.272727,0.016954,NA,NA
2021-01-16,0001,NA,NA,NA,16.136364,0.0230745,30,10.4
2021-01-16,1006,NA,NA,NA,4.954545,0.04861375,NA,NA
2021-01-16,1008,NA,NA,NA,12.25,0.02592825,NA,NA
2021-01-16,1014,NA,NA,NA,14.772727,0.03271,74.5,NA
2021-01-16,1016,NA,NA,NA,14,0.029915749999999998,NA,5.5
2021-01-16,1026,NA,NA,NA,23.454545,0.0183015,NA,11.3
2021-01-17,0001,NA,NA,NA,13.681818,0.02756325,NA,NA
2021-01-17,1006,NA,NA,NA,3.590909,0.045838000000000004,NA,NA
2021-01-17,1008,NA,NA,NA,16.916667,0.030704,NA,NA
2021-01-17,1014,NA,NA,NA,8.136364,0.0359145,NA,NA
2021-01-17,1016,NA,NA,NA,8.454545,0.03608425,NA,NA
2021-01-17,1026,NA,NA,NA,24,0.0184425,NA,NA
2021-01-18,0001,NA,NA,NA,11,0.023629,NA,NA
2021-01-18,1006,NA,NA,NA,7.227273,0.04049325,NA,NA
2021-01-18,1008,NA,NA,NA,9,0.02912825,NA,NA
2021-01-18,1014,NA,NA,NA,9.818182,0.026589,NA,NA
2021-01-18,1016,NA,NA,NA,12.136364,0.030415499999999998,NA,NA
2021-01-18,1026,NA,NA,NA,13.909091,0.02699125,NA,NA
2021-01-19,0001,NA,NA,NA,5.954545,0.0319935,NA,7.2
2021-01-19,1006,NA,NA,NA,2.318182,0.04058375,NA,NA
2021-01-19,1008,NA,NA,NA,5.416667,0.0320105,NA,NA
2021-01-19,1014,NA,NA,NA,9.227273,0.03201925,NA,NA
2021-01-19,1016,NA,NA,NA,9,0.02806675,NA,6.2
2021-01-19,1026,NA,NA,NA,9.409091,0.029178,NA,7.6
2021-01-20,0001,NA,NA,NA,5,0.028364,NA,NA
2021-01-20,1006,NA,NA,NA,1.375,0.0362635,NA,NA
2021-01-20,1008,NA,NA,NA,6.227273,0.029261,NA,NA
2021-01-20,1014,NA,NA,NA,4.636364,0.030641,NA,NA
2021-01-20,1016,NA,NA,NA,7.909091,0.026663,NA,NA
2021-01-20,1026,NA,NA,NA,8.227273,0.026274,NA,NA
2021-01-21,0001,NA,NA,NA,10.409091,0.01910825,NA,NA
2021-01-21,1006,NA,NA,NA,4.666667,0.033221,NA,NA
2021-01-21,1008,NA,NA,NA,9.818182,0.021735,NA,NA
2021-01-21,1014,NA,NA,NA,10.136364,0.02224025,NA,NA
2021-01-21,1016,NA,NA,NA,12.227273,0.02247625,NA,NA
2021-01-21,1026,NA,NA,NA,13.454545,0.01820875,NA,NA
2021-01-22,0001,NA,NA,NA,10.9,0.02690075,24,9.6
2021-01-22,1006,NA,NA,NA,3.916667,0.03622,NA,NA
2021-01-22,1008,NA,NA,NA,5.045455,0.031778,NA,NA
2021-01-22,1014,NA,NA,NA,9.772727,0.027766,44,NA
2021-01-22,1016,NA,NA,NA,8.272727,0.029240000000000002,NA,6.550000000000001
2021-01-22,1026,NA,NA,NA,9.590909,0.029952,NA,8.1
2021-01-23,0001,NA,NA,NA,5.863636,0.0269575,NA,NA
2021-01-23,1006,NA,NA,NA,2.625,0.034337000000000006,NA,NA
2021-01-23,1008,NA,NA,NA,3.954545,0.02637225,NA,NA
2021-01-23,1014,NA,NA,NA,5.772727,0.03012175,NA,NA
2021-01-23,1016,NA,NA,NA,4.681818,0.02808825,NA,NA
2021-01-23,1026,NA,NA,NA,7.5,0.026422,NA,NA
2021-01-24,0001,NA,NA,NA,4.5,0.0324415,NA,NA
2021-01-24,1006,NA,NA,NA,2.416667,0.036024,NA,NA
2021-01-24,1008,NA,NA,NA,2.454545,0.032988,NA,NA
2021-01-24,1014,NA,NA,NA,5.409091,0.030477749999999998,NA,NA
2021-01-24,1016,NA,NA,NA,4.681818,0.03054575,NA,NA
2021-01-24,1026,NA,NA,NA,7.727273,0.030609749999999998,NA,NA
2021-01-25,0001,NA,NA,NA,0.363636,0.04446,NA,5.7
2021-01-25,1006,NA,NA,NA,1.285714,0.042070250000000003,NA,NA
2021-01-25,1008,NA,NA,NA,0,0.042,NA,NA
2021-01-25,1014,NA,NA,NA,1.454545,0.0421095,NA,NA
2021-01-25,1016,NA,NA,NA,1.181818,0.0426215,NA,4.5
2021-01-25,1026,NA,NA,NA,3.409091,0.04242375,NA,4.6
2021-01-26,0001,NA,NA,NA,6.136364,0.0317345,NA,NA
2021-01-26,1006,NA,NA,NA,3.454545,0.0379295,NA,NA
2021-01-26,1008,NA,NA,NA,11.076923,0.0271845,NA,NA
2021-01-26,1014,NA,NA,NA,6.727273,0.0297485,NA,NA
2021-01-26,1016,NA,NA,NA,6.545455,0.03166725,NA,NA
2021-01-26,1026,NA,NA,NA,8.727273,0.03027125,NA,NA
2021-01-27,0001,NA,NA,NA,10.818182,0.0269555,NA,NA
2021-01-27,1006,NA,NA,NA,5.681818,0.0386055,NA,NA
2021-01-27,1008,NA,NA,NA,8.727273,0.02815525,NA,NA
2021-01-27,1014,NA,NA,NA,12.181818,0.02837475,NA,NA
2021-01-27,1016,NA,NA,NA,7.636364,0.030755249999999998,NA,NA
2021-01-27,1026,NA,NA,NA,13.727273,0.02618625,NA,NA
2021-01-28,0001,NA,NA,NA,12.210526,0.032115,23,7.2
2021-01-28,1006,NA,NA,NA,5.772727,0.03874225,NA,NA
2021-01-28,1008,NA,NA,NA,5.733333,0.0400125,NA,NA
2021-01-28,1014,NA,NA,NA,16.136364,0.026684,47,NA
2021-01-28,1016,NA,NA,NA,10.157895,0.0311685,NA,5.5
2021-01-28,1026,NA,NA,NA,12.272727,0.032652,NA,7.4
2021-01-29,0001,NA,NA,NA,8.35,0.02634675,NA,NA
2021-01-29,1006,NA,NA,NA,2.5,0.038168,NA,NA
2021-01-29,1008,NA,NA,NA,6.157895,0.02549875,NA,NA
2021-01-29,1014,NA,NA,NA,8.590909,0.02954325,NA,NA
2021-01-29,1016,NA,NA,NA,7.5625,0.024703,NA,NA
2021-01-29,1026,NA,NA,NA,9.545455,0.026300499999999997,NA,NA
2021-01-30,0001,NA,NA,NA,10.909091,0.02237625,NA,NA
2021-01-30,1006,NA,NA,NA,2.5,0.04072025,NA,NA
2021-01-30,1008,NA,NA,NA,4.772727,0.02721725,NA,NA
2021-01-30,1014,NA,NA,NA,6.590909,0.0305575,NA,NA
2021-01-30,1016,NA,NA,NA,5.863636,0.02849825,NA,NA
2021-01-30,1026,NA,NA,NA,10.863636,0.024910750000000002,NA,NA
2021-01-31,0001,NA,NA,NA,11.681818,0.021694,NA,6.7
2021-01-31,1006,NA,NA,NA,3.5,0.041451,NA,NA
2021-01-31,1008,NA,NA,NA,9,0.0242245,NA,NA
2021-01-31,1014,NA,NA,NA,5.909091,0.0320195,NA,NA
2021-01-31,1016,NA,NA,NA,7.090909,0.0281985,NA,3.5
2021-01-31,1026,NA,NA,NA,17.045455,0.019156,NA,8.7
2021-02-01,0001,NA,NA,NA,21.909091,0.00992025,NA,NA
2021-02-01,1006,NA,NA,NA,5.818182,0.027142,NA,NA
2021-02-01,1008,NA,NA,NA,16.272727,0.01358325,NA,NA
2021-02-01,1014,NA,NA,NA,20.272727,0.011965,NA,NA
2021-02-01,1016,NA,NA,NA,17.454545,0.017423750000000002,NA,NA
2021-02-01,1026,NA,NA,NA,24.590909,0.012559500000000001,NA,NA
2021-02-02,0001,NA,NA,NA,19.318182,0.016323749999999998,NA,NA
2021-02-02,1006,NA,NA,NA,6.590909,0.0314945,NA,NA
2021-02-02,1008,NA,NA,NA,10.863636,0.0220145,NA,NA
2021-02-02,1014,NA,NA,NA,17.090909,0.0152965,NA,NA
2021-02-02,1016,NA,NA,NA,11.590909,0.02618575,NA,6.800000000000001
2021-02-02,1026,NA,NA,NA,15.071429,0.0193375,NA,NA
2021-02-03,0001,NA,NA,NA,10.045455,0.020146749999999998,15,7.1
2021-02-03,1006,NA,NA,NA,6.136364,0.031600500000000004,NA,NA
2021-02-03,1008,NA,NA,NA,6.761905,0.021612,NA,NA
2021-02-03,1014,NA,NA,NA,17,0.015882,40.5,NA
2021-02-03,1016,NA,NA,NA,8.954545,0.022407,NA,4.45
2021-02-03,1026,NA,NA,NA,9.35,0.0218195,NA,7.7
2021-02-04,0001,NA,NA,NA,7.863636,0.02744675,NA,NA
2021-02-04,1006,NA,NA,NA,5.727273,0.035376000000000005,NA,NA
2021-02-04,1008,NA,NA,NA,7.95,0.02639,NA,NA
2021-02-04,1014,NA,NA,NA,8.954545,0.026897249999999998,NA,NA
2021-02-04,1016,NA,NA,NA,8.909091,0.02636225,NA,NA
2021-02-04,1026,NA,NA,NA,10.461538,0.01856875,NA,NA
2021-02-05,0001,NA,NA,NA,11.272727,0.02651025,NA,NA
2021-02-05,1006,NA,NA,NA,5.272727,0.047874,NA,NA
2021-02-05,1008,NA,NA,NA,8.727273,0.026914,NA,NA
2021-02-05,1014,NA,NA,NA,15.272727,0.02678875,NA,NA
2021-02-05,1016,NA,NA,NA,11.954545,0.029073750000000002,NA,NA
2021-02-05,1026,NA,NA,NA,15.681818,0.02465175,NA,NA
2021-02-06,0001,NA,NA,NA,10.136364,0.03673425,NA,11.1
2021-02-06,1006,NA,NA,NA,4.181818,0.05377,NA,NA
2021-02-06,1008,NA,NA,NA,5.727273,0.035222250000000004,NA,NA
2021-02-06,1014,NA,NA,NA,9.409091,0.0346805,NA,NA
2021-02-06,1016,NA,NA,NA,11.863636,0.03574575,NA,9.4
2021-02-06,1026,NA,NA,NA,14.5,0.0343705,NA,15.3
2021-02-07,0001,NA,NA,NA,8.636364,0.03932625,NA,NA
2021-02-07,1006,NA,NA,NA,5.772727,0.057390000000000004,NA,NA
2021-02-07,1008,NA,NA,NA,4.090909,0.039883749999999996,NA,NA
2021-02-07,1014,NA,NA,NA,11.454545,0.03696,NA,NA
2021-02-07,1016,NA,NA,NA,11.136364,0.036452250000000005,NA,NA
2021-02-07,1026,NA,NA,NA,13.090909,0.037657499999999997,NA,NA
2021-02-08,0001,NA,NA,NA,10.545455,0.034401,NA,NA
2021-02-08,1006,NA,NA,NA,8.045455,0.043081499999999995,NA,NA
2021-02-08,1008,NA,NA,NA,4.5,0.038117,NA,NA
2021-02-08,1014,NA,NA,NA,10.045455,0.0312275,NA,NA
2021-02-08,1016,NA,NA,NA,10.636364,0.03724525,NA,NA
2021-02-08,1026,NA,NA,NA,7.363636,0.04191525,NA,NA
2021-02-09,0001,NA,NA,NA,8.909091,0.033223,30,13
2021-02-09,1006,NA,NA,NA,5.909091,0.03555775,NA,NA
2021-02-09,1008,NA,NA,NA,6.75,0.031447750000000003,NA,NA
2021-02-09,1014,NA,NA,NA,9.227273,0.0315245,45,NA
2021-02-09,1016,NA,NA,NA,6.954545,0.03569825,NA,11.3
2021-02-09,1026,NA,NA,NA,8.136364,0.036317,NA,12.8
2021-02-10,0001,NA,NA,NA,11.409091,0.02910475,NA,NA
2021-02-10,1006,NA,NA,NA,4.772727,0.03786725,NA,NA
2021-02-10,1008,NA,NA,NA,7,0.0272775,NA,NA
2021-02-10,1014,NA,NA,NA,5.181818,0.03106825,NA,NA
2021-02-10,1016,NA,NA,NA,6.954545,0.0328895,NA,NA
2021-02-10,1026,NA,NA,NA,9.954545,0.03208225,NA,NA
2021-02-11,0001,NA,NA,NA,7.55,0.04042675,NA,NA
2021-02-11,1006,NA,NA,NA,6.090909,0.04169125,NA,NA
2021-02-11,1008,NA,NA,NA,5.47619,0.037031499999999995,NA,NA
2021-02-11,1014,NA,NA,NA,9.772727,0.033327499999999996,NA,NA
2021-02-11,1016,NA,NA,NA,7.363636,0.041799,NA,NA
2021-02-11,1026,NA,NA,NA,10.863636,0.0401025,NA,NA
2021-02-12,0001,NA,NA,NA,6.590909,0.02709475,NA,7.9
2021-02-12,1006,NA,NA,NA,3.954545,0.03483625,NA,NA
2021-02-12,1008,NA,NA,NA,4.818182,0.02841775,NA,NA
2021-02-12,1014,NA,NA,NA,9.636364,0.02474625,NA,NA
2021-02-12,1016,NA,NA,NA,6.181818,0.0292,NA,5.3
2021-02-12,1026,NA,NA,NA,9.909091,0.026559,NA,7.7
2021-02-13,0001,NA,NA,NA,7,0.03107975,NA,NA
2021-02-13,1006,NA,NA,NA,3.636364,0.035794,NA,NA
2021-02-13,1008,NA,NA,NA,4.7692310000000004,0.02452975,NA,NA
2021-02-13,1014,NA,NA,NA,7.136364,0.029177750000000002,NA,NA
2021-02-13,1016,NA,NA,NA,5.545455,0.03060125,NA,NA
2021-02-13,1026,NA,NA,NA,8,0.03108675,NA,NA
2021-02-14,0001,NA,NA,NA,7.5,0.02724575,NA,NA
2021-02-14,1006,NA,NA,NA,2.590909,0.04100775,NA,NA
2021-02-14,1008,NA,NA,NA,3.909091,0.0272475,NA,NA
2021-02-14,1014,NA,NA,NA,5.636364,0.03037275,NA,NA
2021-02-14,1016,NA,NA,NA,4.090909,0.03154125,NA,NA
2021-02-14,1026,NA,NA,NA,10.363636,0.02582425,NA,NA
2021-02-15,0001,NA,NA,NA,8.636364,0.029385,29,11.5
2021-02-15,1006,NA,NA,NA,3.545455,0.03742625,NA,NA
2021-02-15,1008,NA,NA,NA,5.363636,0.029518,NA,NA
2021-02-15,1014,NA,NA,NA,10.363636,0.02648325,39,NA
2021-02-15,1016,NA,NA,NA,7.318182,0.030971,NA,7.85
2021-02-15,1026,NA,NA,NA,8.636364,0.0318025,NA,9.1
2021-02-16,0001,NA,NA,NA,5.454545,0.029060500000000003,NA,NA
2021-02-16,1006,NA,NA,NA,3.818182,0.0356235,NA,NA
2021-02-16,1008,NA,NA,NA,6.153846,0.0218345,NA,NA
2021-02-16,1014,NA,NA,NA,8.454545,0.02519225,NA,NA
2021-02-16,1016,NA,NA,NA,5.954545,0.02885575,NA,NA
2021-02-16,1026,NA,NA,NA,7.227273,0.0294865,NA,NA
2021-02-17,0001,NA,NA,NA,12,0.0302695,NA,NA
2021-02-17,1006,NA,NA,NA,4.181818,0.04208725,NA,NA
2021-02-17,1008,NA,NA,NA,8.272727,0.029785000000000002,NA,NA
2021-02-17,1014,NA,NA,NA,7.727273,0.03312375,NA,NA
2021-02-17,1016,NA,NA,NA,9.6875,0.028802,NA,NA
2021-02-17,1026,NA,NA,NA,15,0.028063499999999998,NA,NA
2021-02-18,0001,NA,NA,NA,14.318182,0.02677025,NA,5.5
2021-02-18,1006,NA,NA,NA,2.590909,0.044138,NA,NA
2021-02-18,1008,NA,NA,NA,8.9375,0.02734475,NA,NA
2021-02-18,1014,NA,NA,NA,12.909091,0.028799500000000002,NA,NA
2021-02-18,1016,NA,NA,NA,7.590909,0.03546275,NA,3.3
2021-02-18,1026,NA,NA,NA,23.857143,0.016482999999999998,NA,7
2021-02-19,0001,NA,NA,NA,16.818182,0.02499525,NA,NA
2021-02-19,1006,NA,NA,NA,4.909091,0.04774025,NA,NA
2021-02-19,1008,NA,NA,NA,10.227273,0.028102000000000002,NA,NA
2021-02-19,1014,NA,NA,NA,14.909091,0.02825925,NA,NA
2021-02-19,1016,NA,NA,NA,12.727273,0.0311045,NA,NA
2021-02-19,1026,NA,NA,NA,20.863636,0.023053999999999998,NA,NA
2021-02-20,0001,NA,NA,NA,12.636364,0.02765325,NA,NA
2021-02-20,1006,NA,NA,NA,4.772727,0.04299875,NA,NA
2021-02-20,1008,NA,NA,NA,6.363636,0.028651,NA,NA
2021-02-20,1014,NA,NA,NA,12.818182,0.0299215,NA,NA
2021-02-20,1016,NA,NA,NA,7.545455,0.0326215,NA,NA
2021-02-20,1026,NA,NA,NA,15.772727,0.0258485,NA,NA
2021-02-21,0001,NA,NA,NA,10.636364,0.029977749999999997,18,5.6
2021-02-21,1006,NA,NA,NA,1.909091,0.04611225,NA,NA
2021-02-21,1008,NA,NA,NA,5.727273,0.03436325,NA,NA
2021-02-21,1014,NA,NA,NA,4.818182,0.03614225,37.5,NA
2021-02-21,1016,NA,NA,NA,4.818182,0.0380995,NA,3.5
2021-02-21,1026,NA,NA,NA,13.409091,0.0281885,NA,6.7
2021-02-22,0001,NA,NA,NA,17.545455,0.02482975,NA,NA
2021-02-22,1006,NA,NA,NA,3.227273,0.045099,NA,NA
2021-02-22,1008,NA,NA,NA,13.318182,0.028007999999999998,NA,NA
2021-02-22,1014,NA,NA,NA,10.636364,0.03061125,NA,NA
2021-02-22,1016,NA,NA,NA,12.545455,0.031619,NA,NA
2021-02-22,1026,NA,NA,NA,19.714286,0.0236415,NA,NA
2021-02-23,0001,NA,NA,NA,18.52381,0.029073,NA,NA
2021-02-23,1006,NA,NA,NA,5.909091,0.05229575,NA,NA
2021-02-23,1008,NA,NA,NA,11.727273,0.029082,NA,NA
2021-02-23,1014,NA,NA,NA,19.190476,0.030907999999999998,NA,NA
2021-02-23,1016,NA,NA,NA,16.181818,0.03408025,NA,NA
2021-02-23,1026,NA,NA,NA,20.8,0.0267295,NA,NA
2021-02-24,0001,NA,NA,NA,12.909091,0.029969,NA,9.8
2021-02-24,1006,NA,NA,NA,5.545455,0.0529715,NA,NA
2021-02-24,1008,NA,NA,NA,7.772727,0.03385275,NA,NA
2021-02-24,1014,NA,NA,NA,11.578947,0.03285275,NA,NA
2021-02-24,1016,NA,NA,NA,12.5,0.03159275,NA,6.9
2021-02-24,1026,NA,NA,NA,14.166667,0.02887975,NA,11.5
2021-02-25,0001,NA,NA,NA,14.409091,0.02952825,NA,NA
2021-02-25,1006,NA,NA,NA,4.636364,0.048530000000000004,NA,NA
2021-02-25,1008,NA,NA,NA,12.045455,0.03178825,NA,NA
2021-02-25,1014,NA,NA,NA,12.045455,0.03146825,NA,NA
2021-02-25,1016,NA,NA,NA,11.136364,0.033912,NA,NA
2021-02-25,1026,NA,NA,NA,15.318182,0.0302925,NA,NA
2021-02-26,0001,NA,NA,NA,14.909091,0.03682,NA,NA
2021-02-26,1006,NA,NA,NA,5.727273,0.0536325,NA,NA
2021-02-26,1008,NA,NA,NA,10.545455,0.03409725,NA,NA
2021-02-26,1014,NA,NA,NA,16.727273,0.036412,NA,NA
2021-02-26,1016,NA,NA,NA,11.681818,0.0403475,NA,NA
2021-02-26,1026,NA,NA,NA,19.954545,0.03342275,NA,NA
2021-02-27,0001,NA,NA,NA,11.636364,0.0382485,43,15.7
2021-02-27,1006,NA,NA,NA,5.136364,0.0527815,NA,NA
2021-02-27,1008,NA,NA,NA,5.454545,0.03949675,NA,NA
2021-02-27,1014,NA,NA,NA,13.045455,0.039952,98.5,NA
2021-02-27,1016,NA,NA,NA,8.681818,0.041112,NA,10.95
2021-02-27,1026,NA,NA,NA,13.409091,0.036571,NA,16.6
2021-02-28,0001,NA,NA,NA,9.181818,0.0344785,NA,NA
2021-02-28,1006,NA,NA,NA,1.681818,0.04770125,NA,NA
2021-02-28,1008,NA,NA,NA,4.863636,0.040359,NA,NA
2021-02-28,1014,NA,NA,NA,2.545455,0.043487,NA,NA
2021-02-28,1016,NA,NA,NA,5.863636,0.038330499999999997,NA,NA
2021-02-28,1026,NA,NA,NA,13.318182,0.030217,NA,NA
2021-03-01,0001,NA,NA,NA,11.772727,0.034117,NA,NA
