date,site_number,TSP,CM,SD,NO2,OZ,PM10,PM2.5
1/6/23,1023,0.007,NA,NA,NA,NA,NA,NA
1/12/23,1023,0.013,NA,NA,NA,NA,NA,NA
1/18/23,1023,0.006,NA,NA,NA,NA,NA,NA
1/30/23,1023,0,NA,NA,NA,NA,NA,NA
2/5/23,1023,0.003,NA,NA,NA,NA,NA,NA
2/11/23,1023,0.023,NA,NA,NA,NA,NA,NA
2/17/23,1023,0.013,NA,NA,NA,NA,NA,NA
2/23/23,1023,0.003,NA,NA,NA,NA,NA,NA
3/1/23,1023,0,NA,NA,NA,NA,NA,NA
3/7/23,1023,0.006,NA,NA,NA,NA,NA,NA
3/13/23,1023,0,NA,NA,NA,NA,NA,NA
3/19/23,1023,0.061,NA,NA,NA,NA,NA,NA
3/25/23,1023,0.019,NA,NA,NA,NA,NA,NA
3/31/23,1023,0.0065,NA,NA,NA,NA,NA,NA
4/6/23,1023,0.0085,NA,NA,NA,NA,NA,NA
4/12/23,1023,0.019,NA,NA,NA,NA,NA,NA
4/18/23,1023,0.014,NA,NA,NA,NA,NA,NA
4/24/23,1023,0.016,NA,NA,NA,NA,NA,NA
4/30/23,1023,0.0095,NA,NA,NA,NA,NA,NA
5/6/23,1023,0.005,NA,NA,NA,NA,NA,NA
5/12/23,1023,0.0075,NA,NA,NA,NA,NA,NA
5/18/23,1023,0.018,NA,NA,NA,NA,NA,NA
5/24/23,1023,0.026,NA,NA,NA,NA,NA,NA
5/30/23,1023,0.0025,NA,NA,NA,NA,NA,NA
6/5/23,1023,0.02,NA,NA,NA,NA,NA,NA
6/11/23,1023,0.013,NA,NA,NA,NA,NA,NA
6/14/23,1023,0.007,NA,NA,NA,NA,NA,NA
6/17/23,1023,0.009,NA,NA,NA,NA,NA,NA
6/23/23,1023,0.008,NA,NA,NA,NA,NA,NA
6/29/23,1023,0.010499999999999999,NA,NA,NA,NA,NA,NA
7/5/23,1023,0.0065,NA,NA,NA,NA,NA,NA
7/11/23,1023,0.01,NA,NA,NA,NA,NA,NA
7/17/23,1023,0.02,NA,NA,NA,NA,NA,NA
7/23/23,1023,0.005,NA,NA,NA,NA,NA,NA
7/29/23,1023,0.0125,NA,NA,NA,NA,NA,NA
8/4/23,1023,0.02,NA,NA,NA,NA,NA,NA
8/10/23,1023,0.012,NA,NA,NA,NA,NA,NA
8/16/23,1023,0.004,NA,NA,NA,NA,NA,NA
8/22/23,1023,0.0035,NA,NA,NA,NA,NA,NA
8/28/23,1023,0.015,NA,NA,NA,NA,NA,NA
9/3/23,1023,0.0025,NA,NA,NA,NA,NA,NA
9/9/23,1023,0.009,NA,NA,NA,NA,NA,NA
9/15/23,1023,0.004,NA,NA,NA,NA,NA,NA
9/21/23,1023,0.035,NA,NA,NA,NA,NA,NA
9/27/23,1023,0.025,NA,NA,NA,NA,NA,NA
9/29/23,1023,0.044,NA,NA,NA,NA,NA,NA
10/4/23,1023,0.022,NA,NA,NA,NA,NA,NA
10/9/23,1023,0.0095,NA,NA,NA,NA,NA,NA
10/15/23,1023,0.019000000000000003,NA,NA,NA,NA,NA,NA
10/21/23,1023,0.019,NA,NA,NA,NA,NA,NA
10/27/23,1023,0.0115,NA,NA,NA,NA,NA,NA
11/1/23,1023,0.01,NA,NA,NA,NA,NA,NA
11/3/23,1023,0.0165,NA,NA,NA,NA,NA,NA
11/8/23,1023,0.004,NA,NA,NA,NA,NA,NA
11/16/23,1023,0.0055,NA,NA,NA,NA,NA,NA
11/20/23,1023,0.003,NA,NA,NA,NA,NA,NA
11/26/23,1023,0.008,NA,NA,NA,NA,NA,NA
12/2/23,1023,0.019,NA,NA,NA,NA,NA,NA
12/8/23,1023,0.014,NA,NA,NA,NA,NA,NA
12/14/23,1023,0.007,NA,NA,NA,NA,NA,NA
12/20/23,1023,0.0245,NA,NA,NA,NA,NA,NA
12/26/23,1023,0.006,NA,NA,NA,NA,NA,NA
1/1/23,1017,NA,0.2,NA,2.790909,NA,NA,NA
1/1/23,1022,NA,0.1451665,0,2.228571,0.03680025,22.34375,9.102412263157895
1/2/23,1017,NA,0.30890150000000005,NA,8.2,NA,NA,NA
1/2/23,1022,NA,0.2060555,0.0030204,4.195238,0.03005175,27.060416500000002,11.204605263157895
1/3/23,1017,NA,0.18636350000000002,NA,4.304545,NA,NA,2.7
1/3/23,1022,NA,0.203611,0,5.2,0.025632000000000002,10.1625,4.985307000000001
1/4/23,1017,NA,0.2875,NA,9.245455,NA,NA,NA
1/4/23,1022,NA,0.235381,0,6.738095,0.028224,8.3895835,3.270833315789474
1/5/23,1017,NA,0.2657735,NA,9.363636,NA,NA,NA
1/5/23,1022,NA,0.2226325,1.626e-4,6.638095,0.027353,12.0041665,5.732894684210526
1/6/23,1017,NA,0.5948865,NA,18.059091,NA,NA,NA
1/6/23,1022,NA,0.384286,0.0130318,11.919048,0.01770075,19.0395835,9.240789526
1/7/23,1017,NA,0.6600379999999999,NA,17.15,NA,NA,NA
1/7/23,1022,NA,0.48424599999999995,0.031624,13.995238,0.016957,21.216666500000002,10.450657842105263
1/8/23,1017,NA,0.6460224999999999,NA,15.568182,NA,NA,NA
1/8/23,1022,NA,0.4821585,0.0757748,13.042857,0.02130675,24.377083499999998,12.501754368421052
1/9/23,1017,NA,0.45643900000000004,NA,15.518182,NA,NA,NA
1/9/23,1022,NA,0.4521745,0.0705344,12.119048,0.02470625,25.145833500000002,10.049999947368422
1/10/23,1017,NA,0.265,NA,9.395238,NA,NA,NA
1/10/23,1022,NA,0.218897,0,5.809524,0.02318875,10.4583335,5.232017526
1/11/23,1017,NA,0.583144,NA,18.936364,NA,NA,NA
1/11/23,1022,NA,0.380143,0.0093,11.290476,0.0184405,20.2413045,9.707093842105264
1/12/23,1017,NA,0.608712,NA,21.495455,NA,NA,NA
1/12/23,1022,NA,0.510524,0.0671182,16.152381,0.014351000000000001,20.4729165,8.148684263157895
1/13/23,1017,NA,0.696591,NA,23.690909,NA,NA,NA
1/13/23,1022,NA,0.5721430000000001,0.099926,17.97619,0.013589500000000001,28.20625,11.451973631578946
1/14/23,1017,NA,0.4797345,NA,12.059091,NA,NA,NA
1/14/23,1022,NA,0.4595315,0.0728346,10.661905,0.022196,26.45,12.301535052631579
1/15/23,1017,NA,0.304356,NA,7.109091,NA,NA,NA
1/15/23,1022,NA,0.1970555,0,3.752381,0.033251249999999996,17.322916499999998,7.690789473684211
1/16/23,1017,NA,0.3,NA,8.25,NA,NA,NA
1/16/23,1022,NA,0.209786,0,4.071429,0.03422825,12.3395835,5.333991210526316
1/17/23,1017,NA,0.387689,NA,14.245455,NA,NA,NA
1/17/23,1022,NA,0.24006349999999999,1.594e-4,7.27619,0.026603,14.1395835,5.8881578947368425
1/18/23,1017,NA,0.5547345,NA,18.290909,NA,NA,NA
1/18/23,1022,NA,0.399794,0.0220788,11.419048,0.0200375,16.197916499999998,6.891666684210526
1/19/23,1017,NA,0.4800595,NA,15.128571,NA,NA,NA
1/19/23,1022,NA,0.3560585,0.058420200000000005,8.31,0.02727125,15.154166499999999,6.442324526315789
1/20/23,1017,NA,0.5339015,NA,16.881818,NA,NA,NA
1/20/23,1022,NA,0.2944525,7.968e-4,9.885714,0.023220249999999998,17.05625,7.1883772105263155
1/21/23,1017,NA,0.6145835,NA,15.522727,NA,NA,4
1/21/23,1022,NA,0.457476,0.0574994,12.995238,0.01983275,18.806944333333334,10.690895074074074
1/22/23,1017,NA,0.4632575,NA,12.113636,NA,NA,NA
1/22/23,1022,NA,0.422667,0.0361524,11.02381,0.019466,22.4541665,11.807456105263158
1/23/23,1017,NA,0.5670455,NA,21.159091,NA,NA,NA
1/23/23,1022,NA,0.3305,0.0083974,10.590476,0.024593,32.48125,8.444956157894737
1/24/23,1017,NA,0.5170455,NA,18.722727,NA,NA,5.7
1/24/23,1022,NA,0.4061745,0.0728346,15.161905,0.02136925,32.223611,9.517129666666667
1/25/23,1017,NA,0.624811,NA,18.895455,NA,NA,4.2
1/25/23,1022,NA,0.461524,0.0845912,16.261905,0.021736000000000002,21.655555666666668,7.1066358148148145
1/26/23,1017,NA,0.189394,NA,6.104545,NA,NA,NA
1/26/23,1022,NA,0.2261825,0.0115236,9.052381,0.030534,16.2145835,3.573464894736842
1/27/23,1017,NA,0.5835224999999999,NA,21.595455,NA,NA,3.9
1/27/23,1022,NA,0.468698,0.0793472,18.261905,0.019817500000000002,21.0666665,7.488734555555555
1/28/23,1017,NA,0.513447,NA,12.5,NA,NA,NA
1/28/23,1022,NA,0.353881,0.0363118,8.97619,0.0318945,26.041666499999998,11.058114052631579
1/29/23,1017,NA,0.2695075,NA,5.177273,NA,NA,NA
1/29/23,1022,NA,0.1861825,0.0011952,2.657143,0.037886249999999996,14.310416499999999,6.437500052631579
1/30/23,1017,NA,0.2392045,NA,8.118182,NA,NA,1.9
1/30/23,1022,NA,0.2395,0,7.17619,0.025323250000000002,5.918055666666667,3.614351888888889
1/31/23,1017,NA,0.5897515,NA,19.371429,NA,NA,NA
1/31/23,1022,NA,0.332627,0.0082642,10.909524,0.020127,16,6.639035105263158
2/1/23,1017,NA,0.598409,NA,22.505,NA,NA,NA
2/1/23,1022,NA,0.445476,0.0275754,15.32381,0.01929175,18.08125,7.293640368421053
2/2/23,1017,NA,0.603788,NA,24.145455,NA,NA,4.9
2/2/23,1022,NA,0.4683545,0.0732264,16.14,0.0226415,20.172222333333334,7.848684263157894
2/3/23,1017,NA,0.7261365,NA,26.3,NA,NA,NA
2/3/23,1022,NA,0.5604125,0.0813374,19.109524,0.01658725,25.2125,10.948684210526315
2/4/23,1017,NA,0.7477275,NA,19.427273,NA,NA,NA
2/4/23,1022,NA,0.49148400000000003,0.0936462,14.119048,0.02637175,26.34375,13.80109652631579
2/5/23,1017,NA,0.485606,NA,10.618182,NA,NA,7.1
2/5/23,1022,NA,0.3562775,0.024794,8.619048,0.024901,20.443055666666666,11.35493825925926
2/6/23,1017,NA,0.46799250000000003,NA,15.25,NA,NA,NA
2/6/23,1022,NA,0.33899999999999997,0.0124,11.338095,0.0221665,22.4875,9.045175421052631
2/7/23,1017,NA,0.53125,NA,20.645833,NA,NA,NA
2/7/23,1022,NA,0.376381,0.0237582,13.4,0.0219465,17.2354165,5.641008736842106
2/8/23,1017,NA,0.6375,NA,25.591667,NA,NA,4.5
2/8/23,1022,NA,0.406127,0.0732522,15.361905,0.022155,19.895833333333332,6.269598777777778
2/9/23,1017,NA,0.3952655,NA,13.227273,NA,NA,NA
2/9/23,1022,NA,0.38865099999999997,0.0702922,14.090476,0.025272,25.291666499999998,6.689473631578947
2/10/23,1017,NA,0.61875,NA,26.771429,NA,NA,NA
2/10/23,1022,NA,0.45792049999999995,0.1145382,18.247619,0.023657,30.154545499999998,7.849760736842105
2/11/23,1017,NA,0.4776515,NA,14.236364,NA,NA,7.9
2/11/23,1022,NA,0.2816745,0.032181800000000003,7.628571,0.0336855,23.701389,8.895987666666667
2/12/23,1017,NA,0.39261349999999995,NA,8.313636,NA,NA,NA
2/12/23,1022,NA,0.20795249999999998,0.0054032,3.385714,0.03640025,12.2916665,5.132894789473684
2/13/23,1017,NA,0.34791649999999996,NA,12.777273,NA,NA,NA
2/13/23,1022,NA,0.20821450000000002,8.16e-5,4.942857,0.034748,13.24375,5.586184210526316
2/14/23,1017,NA,0.3625815,NA,13.561111,NA,NA,8.7
2/14/23,1022,NA,0.202,0.00204075,4.358824,0.034093250000000005,26.995652333333332,10.623349407407407
2/15/23,1017,NA,0.4984845,NA,17.227273,NA,NA,NA
2/15/23,1022,NA,0.27905,0.01906575,10.425,0.0238595,19.1416665,5.583114052631578
2/16/23,1017,NA,0.325189,NA,11.872727,NA,NA,NA
2/16/23,1022,NA,0.300032,0.0577386,11.061905,0.0289545,13.3583335,4.580482474
2/17/23,1017,NA,0.5797345,NA,22.663636,NA,NA,4.2
2/17/23,1022,NA,0.4113255,0.0961066,16.552381,0.02193475,21.384058,7.605797111111111
2/18/23,1017,NA,0.655682,NA,19.768182,NA,NA,NA
2/18/23,1022,NA,0.4298335,0.0904166,15.454167,0.02228,23.4125,9.497807
2/19/23,1017,NA,0.5924244999999999,NA,14.75,NA,NA,NA
2/19/23,1022,NA,0.3586665,0.0652778,11.275,0.02299375,21.4875,9.555482421052632
2/20/23,1017,NA,0.6,NA,18.127273,NA,NA,7.8
2/20/23,1022,NA,0.392229,0.102986,10.933333,0.024934,23.241666666666667,9.916203666666666
2/21/23,1017,NA,0.3964015,NA,13.472727,NA,NA,NA
2/21/23,1022,NA,0.378625,0.0677084,8.9875,0.03344725,27.052083500000002,11.355263105263157
2/22/23,1017,NA,0.274053,NA,6.281818,NA,NA,NA
2/22/23,1022,NA,0.162815,0,2.641667,0.03934725,19.45,6.846710526315789
2/23/23,1017,NA,0.3132575,NA,11.309091,NA,NA,3
2/23/23,1022,NA,0.18575000000000003,3.938e-4,3.322727,0.037911,8.505555666666666,3.3629629259259257
2/24/23,1017,NA,0.2102275,NA,4.213636,NA,NA,NA
2/24/23,1022,NA,0.20808749999999998,0.0706908,4.595238,0.0374745,12.2458335,5.829824578947369
2/25/23,1017,NA,0.2589015,NA,7.904545,NA,NA,NA
2/25/23,1022,NA,0.19516650000000002,0.0068374,3.061905,0.04048325,6.48125,3.1710526315789473
2/26/23,1017,NA,0.3835225,NA,10.027273,NA,NA,3.1
2/26/23,1022,NA,0.2278015,0.0113642,6.790476,0.031918249999999995,8.998611,4.644444407407407
2/27/23,1017,NA,0.425189,NA,13.8,NA,NA,NA
2/27/23,1022,NA,0.250373,0.0081846,5.995238,0.03430925,9.320833499999999,4.278289421052632
2/28/23,1017,NA,0.3765155,NA,12.290909,NA,NA,NA
2/28/23,1022,NA,0.2033095,0,4.861905,0.035367499999999996,10.189583500000001,4.580482421052632
3/1/23,1017,NA,0.2863635,NA,7.490909,NA,NA,2.9
3/1/23,1022,NA,0.180918,0,4.27619,0.038925,11.161111,4.6337719473684205
3/2/23,1017,NA,0.4767855,NA,17.595455,NA,NA,NA
3/2/23,1022,NA,0.28321450000000004,0.0108825,9.470588,0.025243750000000002,14.3,5.636403526
3/3/23,1017,NA,0.55,NA,18.422727,NA,NA,NA
3/3/23,1022,NA,0.3609365,0.0681106,10.114286,0.031994,20.334091,8.645215315789473
3/4/23,1017,NA,0.49015149999999996,NA,11.531818,NA,NA,7.6
3/4/23,1022,NA,0.339659,0.0041358,8.67619,0.02998675,22.391666666666666,11.654605315789473
3/5/23,1017,NA,0.4111745,NA,9.395455,NA,NA,NA
3/5/23,1022,NA,0.22986499999999999,3.188e-4,5.480952,0.0363315,18.385416499999998,8.748026263157895
3/6/23,1017,NA,0.414962,NA,13.513636,NA,NA,NA
3/6/23,1022,NA,0.2663255,7.960000000000001e-5,7.195238,0.034335250000000005,15.1826085,6.238443947368421
3/7/23,1017,NA,0.44337099999999996,NA,15.65,NA,NA,4.1
3/7/23,1022,NA,0.24323,0.0038482,6.42,0.03549425,12.451389,4.982894789473685
3/8/23,1017,NA,0.4352275,NA,15.85,NA,NA,NA
3/8/23,1022,NA,0.248476,0.0036578,5.719048,0.03522625,13.377777666666667,5.1226852222222226
3/9/23,1017,NA,0.508712,NA,17.086364,NA,NA,NA
3/9/23,1022,NA,0.30404149999999996,0.058854000000000004,8.758333,0.0358645,18.4541665,6.888377210526316
3/10/23,1017,NA,0.43125,NA,13.936364,NA,NA,5.8
3/10/23,1022,NA,0.33892049999999996,0.0729882,9.609524,0.02572,18.773611,9.697807000000001
3/11/23,1017,NA,0.4049245,NA,8.613636,NA,NA,NA
3/11/23,1022,NA,0.21806350000000002,0,3.914286,0.019867,6.05,3.376315789473684
3/12/23,1017,NA,0.4386365,NA,5.981818,NA,NA,NA
3/12/23,1022,NA,0.19023800000000002,0.0049252,2.714286,0.02582075,7.1,3.574780736842105
3/13/23,1017,NA,0.4,NA,10.045455,NA,NA,4
3/13/23,1022,NA,0.20807150000000002,4.066e-4,4.304762,0.02586125,12.290277666666666,5.417283925925926
3/14/23,1017,NA,0.4015155,NA,11.390909,NA,NA,NA
3/14/23,1022,NA,0.24968449999999998,0.0242738,7.672222,0.02295475,19.4875,7.444078894736842
3/15/23,1017,NA,0.27859849999999997,NA,9.536364,NA,NA,NA
3/15/23,1022,NA,0.192286,0,3.366667,0.02581725,5.3854165,2.720394789473684
3/16/23,1017,NA,0.368182,NA,12.827273,NA,NA,6.6
3/16/23,1022,NA,0.211762,0.0076268,5.052381,0.03433925,18.209722333333332,7.731018481481481
3/17/23,1017,NA,0.48106099999999996,NA,13.854545,NA,NA,NA
3/17/23,1022,NA,0.26271449999999996,0.0171602,6.433333,0.033879,21.40625,9.299780684210527
3/18/23,1017,NA,0.550189,NA,15.704545,NA,NA,NA
3/18/23,1022,NA,0.2970475,0.0221722,6.304762,0.039825,17.377083499999998,7.245175473684211
3/19/23,1017,NA,0.40303,NA,9.722727,NA,NA,6.4
3/19/23,1022,NA,0.2547385,0.0829194,5.3190480000000004,0.0356985,20.115277666666667,8.929783962962963
3/20/23,1017,NA,0.3375,NA,10.968182,NA,NA,NA
3/20/23,1022,NA,0.1826665,7.960000000000001e-5,2.466667,0.035035750000000004,7.08125,3.274122842105263
3/21/23,1017,NA,0.24545450000000002,NA,7.568182,NA,NA,NA
3/21/23,1022,NA,0.186559,2.44e-4,2.3,0.046103,12.095833500000001,4.582675421052631
3/22/23,1017,NA,0.3526515,NA,12.281818,NA,NA,4
3/22/23,1022,NA,0.192625,8.24e-5,3.109524,0.04371825,13.483333333333333,4.588888851851851
3/23/23,1017,NA,0.3607955,NA,10.195455,NA,NA,NA
3/23/23,1022,NA,0.199619,0,3.87619,0.037982249999999995,12.3166665,5.1824561052631575
3/24/23,1017,NA,0.38257549999999996,NA,10.709091,NA,NA,NA
3/24/23,1022,NA,0.2161115,0.0186874,4.714286,0.03830775,20.310416500000002,7.691447368421053
3/25/23,1017,NA,0.44375,NA,10.309091,NA,NA,7
3/25/23,1022,NA,0.263421,0.0619484,5.466667,0.0414915,20.633333333333333,9.023148111
3/26/23,1017,NA,0.4632575,NA,10.831818,NA,NA,NA
3/26/23,1022,NA,0.2319365,0.0989642,4.233333,0.0422425,19.2104165,8.549122842105264
3/27/23,1017,NA,0.49753800000000004,NA,16.831818,NA,NA,NA
3/27/23,1022,NA,0.279969,0.040658,8.79375,0.03670325,18.4291665,6.941228105263158
3/28/23,1017,NA,0.5342800000000001,NA,20.513636,NA,NA,5.5
3/28/23,1022,NA,0.27665300000000004,0.0643206,8.365,0.04246075,20.580555666666665,6.274074074074075
3/29/23,1017,NA,0.3559525,NA,11.952381,NA,NA,NA
3/29/23,1022,NA,0.2363095,0.0089814,5.261905,0.03430775,16.470833499999998,7.2932017894736845
3/30/23,1017,NA,0.386932,NA,13.290909,NA,NA,NA
3/30/23,1022,NA,0.2234765,0,4.180952,0.03729175,11.497916499999999,5.233771947368421
3/31/23,1017,NA,0.5267044999999999,NA,14.368182,NA,NA,4.5
3/31/23,1022,NA,0.2507855,5.578e-4,5.709524,0.038119,9.948611,3.9628086296296297
4/1/23,1017,NA,0.597538,NA,12.545455,NA,NA,NA
4/1/23,1022,NA,0.2709285,0.0257428,5.504762,0.0387115,12.3,5.433771947368421
4/2/23,1017,NA,0.475189,NA,9.427273,NA,NA,NA
4/2/23,1022,NA,0.243119,0.0276416,3.72381,0.03894425,17.4875,8.199122789473684
4/3/23,1017,NA,0.356439,NA,10.931818,NA,NA,6.1
4/3/23,1022,NA,0.1840475,0.002622,2.72381,0.04137325,22.145833500000002,6.667283925925926
4/4/23,1017,NA,0.3958335,NA,13.881818,NA,NA,NA
4/4/23,1022,NA,0.195,8.944000000000001e-4,3.914286,0.03868875,14.102083499999999,3.279605315789474
4/5/23,1017,NA,0.478409,NA,16.318182,NA,NA,NA
4/5/23,1022,NA,0.239651,0.0733866,6,0.041125,16.1645835,4.733771947368421
4/6/23,1017,NA,0.491288,NA,18.490909,NA,NA,5.8
4/6/23,1022,NA,0.288786,0.030755,8.719048,0.04034125,20.2041665,5.5955247037037035
4/7/23,1017,NA,0.543561,NA,17.731818,NA,NA,NA
4/7/23,1022,NA,0.28065850000000003,0.0698142,7.909524,0.0437875,22.095454500000002,7.397368474
4/8/23,1017,NA,0.497159,NA,9.036364,NA,NA,NA
4/8/23,1022,NA,0.2324365,0.0243956,3.961905,0.03578525,16.44375,6.790131631578947
4/9/23,1017,NA,0.4852275,NA,7.2,NA,NA,4.6
4/9/23,1022,NA,0.253159,0.059717400000000004,4.280952,0.028018500000000002,15.0458335,6.978240703703704
4/10/23,1017,NA,0.5604165000000001,NA,13.172727,NA,NA,NA
4/10/23,1022,NA,0.3330395,0.035196200000000004,7.342857,0.03194625,24.1333335,11.951315842105263
4/11/23,1017,NA,0.40378800000000004,NA,9.922727,NA,NA,NA
4/11/23,1022,NA,0.2940075,0.018435,5.242857,0.0405355,36.34375,18.399780736842104
4/12/23,1017,NA,0.31515150000000003,NA,9.677273,NA,NA,12.8
4/12/23,1022,NA,0.235254,1.594e-4,4.061905,0.03608525,28.479166499999998,13.060030851851852
4/13/23,1017,NA,0.3348485,NA,13.577273,NA,NA,NA
4/13/23,1022,NA,0.20066650000000003,4.898e-4,3.157143,0.0439685,23.3833335,9.453508789473684
4/14/23,1017,NA,0.347619,NA,10.971429,NA,NA,NA
4/14/23,1022,NA,0.19721450000000001,0.0056422,3.57619,0.0469285,26.1479165,10.207894736842105
4/15/23,1017,NA,0.4895835,NA,10.445455,NA,NA,9.4
4/15/23,1022,NA,0.22021449999999998,0.038131200000000004,3.657143,0.042191,26.302083500000002,10.563888888888888
4/16/23,1017,NA,0.458144,NA,7.554545,NA,NA,NA
4/16/23,1022,NA,0.2077855,3.984e-4,2.633333,0.0417385,23.4520835,11.703947368421051
4/17/23,1017,NA,0.48011349999999997,NA,16.518182,NA,NA,NA
4/17/23,1022,NA,0.261262,7.960000000000001e-5,4.719048,0.046222,18.075,8.748464894736843
4/18/23,1017,NA,0.384659,NA,12.713636,NA,NA,8.2
4/18/23,1022,NA,0.1959525,0.0036122,2.819048,0.04423025,25.270833500000002,9.372685222222222
4/19/23,1017,NA,0.311667,NA,9.583333,NA,NA,NA
4/19/23,1022,NA,0.198143,0.0977822,2.890476,0.046105,29.025,10.601315789473684
4/20/23,1017,NA,0.5642045,NA,22.363636,NA,NA,NA
4/20/23,1022,NA,0.2892775,0.1163916,7.333333,0.048,34.2854165,10.742543842105263
4/21/23,1017,NA,0.73428,NA,23.509091,NA,NA,11.6
4/21/23,1022,NA,0.3408965,0.1628174,9.233333,0.05736875,38.30625,11.489969148148148
4/22/23,1017,NA,0.681629,NA,17.277273,NA,NA,NA
4/22/23,1022,NA,0.3290635,0.12343960000000001,6.87619,0.05381175,33.125,11.247149157894738
4/23/23,1017,NA,0.45625000000000004,NA,8.7,NA,NA,NA
4/23/23,1022,NA,0.24538100000000002,0.0826008,3.461905,0.0379525,33.30625,15.000000052631579
4/24/23,1017,NA,0.3695075,NA,9.95,NA,NA,NA
4/24/23,1022,NA,0.232516,0.0283588,3.347619,0.03932725,27.3625,11.327932111111112
4/25/23,1017,NA,0.430303,NA,12.831818,NA,NA,NA
4/25/23,1022,NA,0.211738,0.014857,3.885714,0.04009925,27.1520835,12.101535105263158
4/26/23,1017,NA,0.437829,NA,12.152632,NA,NA,NA
4/26/23,1022,NA,0.261003,0.0153472,3.96,0.04737575,32.125,14.051096473684211
4/27/23,1017,NA,0.493371,NA,13.431818,NA,NA,7.2
4/27/23,1022,NA,0.301524,0.0193834,5.661905,0.043497999999999995,31.2666665,14.495833368421051
4/28/23,1017,NA,0.504348,NA,12.571429,NA,NA,NA
4/28/23,1022,NA,0.29440500000000003,0.0061204,5.714286,0.0420695,26.0666665,12.654166684210526
4/29/23,1017,NA,0.484659,NA,8.981818,NA,NA,NA
4/29/23,1022,NA,0.278516,0.0011952,4.119048,0.04154,25.3708335,13.342763157894737
4/30/23,1017,NA,0.405871,NA,7.563636,NA,NA,6.6
4/30/23,1022,NA,0.2457935,0.0011156,3.038095,0.039593750000000004,24.435416500000002,12.167746925925925
5/1/23,1017,NA,0.31496199999999996,NA,9.613636,NA,NA,NA
5/1/23,1022,NA,0.155603,0,2.07619,0.03847425,14.404166499999999,6.035087736842105
5/2/23,1017,NA,0.37197,NA,11.490909,NA,NA,NA
5/2/23,1022,NA,0.157635,NA,2.928571,0.035983999999999995,10.4729165,3.4802631052631576
5/3/23,1017,NA,0.3098685,NA,9.868421,NA,NA,3.1
5/3/23,1022,NA,0.185405,NA,3.1,0.03863675,11.0583335,3.580263210526316
5/4/23,1017,NA,0.3136365,NA,9.309091,NA,NA,NA
5/4/23,1022,NA,0.17371399999999998,NA,3.2,0.033343250000000005,10.120454500000001,3.8291865789473682
5/5/23,1017,NA,0.374432,NA,9.454545,NA,NA,NA
5/5/23,1022,NA,0.19416650000000002,NA,3.957143,0.030778,9.46875,3.8285087368421054
5/6/23,1017,NA,0.430871,NA,8.304545,NA,NA,2.3
5/6/23,1022,NA,0.1857855,NA,2.685714,0.034432000000000004,8.0458335,2.806172851851852
5/7/23,1017,NA,0.4257575,NA,7.272727,NA,NA,NA
5/7/23,1022,NA,0.1536905,NA,2.161905,0.03197625,8.4583335,3.3703947368421052
5/8/23,1017,NA,0.356439,NA,9.940909,NA,NA,NA
5/8/23,1022,NA,0.192024,NA,3.233333,0.03302975,13.225,4.940350894736842
5/9/23,1017,NA,0.30625,NA,8.109091,NA,NA,6.1
5/9/23,1022,NA,0.181595,NA,2.138095,0.040903,18.2020835,6.647839518518518
5/10/23,1017,NA,0.3392045,NA,11.054545,NA,NA,NA
5/10/23,1022,NA,0.1689,NA,2.713333,0.036316749999999995,14.3541665,5.293859631578948
5/11/23,1017,NA,0.396154,NA,12.48,NA,NA,NA
5/11/23,1022,NA,0.18959399999999998,NA,2.85625,0.03998425,19.175,7.294517526315789
5/12/23,1017,NA,0.4613875,NA,12.040909,NA,NA,7.6
5/12/23,1022,NA,0.2076,NA,3.075,0.041339,22.416666499999998,9.072993814814815
5/13/23,1017,NA,0.46306800000000004,NA,8.6,NA,NA,NA
5/13/23,1022,NA,0.250357,NA,2.65,0.04518525,25.0375,12.70438594736842
5/14/23,1017,NA,0.454356,NA,7.168182,NA,NA,NA
5/14/23,1022,NA,0.25430200000000003,NA,2.366667,0.04393,28.2020835,14.849780684210526
5/15/23,1017,NA,0.437121,NA,11.331818,NA,NA,9
5/15/23,1022,NA,0.248,NA,3.994118,0.0378945,24.475,11.356944481481483
5/16/23,1017,NA,0.4479165,NA,11.391667,NA,NA,NA
5/16/23,1022,NA,0.2281115,NA,4.289474,0.042079,23.279166500000002,10.746929789473684
5/17/23,1017,NA,0.42291650000000003,NA,11.508333,NA,NA,NA
5/17/23,1022,NA,0.250135,NA,4.077273,0.03758875,21.295652,10.403890210526315
5/18/23,1017,NA,0.406629,NA,12.159091,NA,NA,10.1
5/18/23,1022,NA,0.2550875,NA,5.072727,0.03913225,29.322916499999998,12.466975296296296
5/19/23,1017,NA,0.4109845,NA,10.190909,NA,NA,NA
5/19/23,1022,NA,0.2343015,NA,3.822727,0.03541275,24.0708335,11.107894789473685
5/20/23,1017,NA,0.46306800000000004,NA,8.095455,NA,NA,NA
5/20/23,1022,NA,0.216119,NA,3.181818,0.04018975,22.2895835,10.852631631578948
5/21/23,1017,NA,0.421591,NA,6.318182,NA,NA,4.2
5/21/23,1022,NA,0.2046905,NA,2.257143,0.03742925,16,7.233641962962963
5/22/23,1017,NA,0.45625000000000004,NA,11.890909,NA,NA,NA
5/22/23,1022,NA,0.251222,NA,4.945455,0.03013925,16.24375,8.898026263157895
5/23/23,1017,NA,0.4674245,NA,14.213636,NA,NA,NA
